engine_fuel,color,transmission,price_usd
2,1,1,1000.0
3,1,1,1250.0
3,1,1,8000.0
3,2,1,3600.0
3,2,0,16500.0
0,2,1,450.0
3,0,1,7800.0
3,1,1,512.19
3,1,0,4500.0
0,2,1,2250.0
3,1,1,1500.0
3,1,1,2150.0
0,2,1,400.0
3,1,0,1100.0
3,1,1,400.0
3,1,0,15500.0
3,1,1,1100.0
3,1,0,8900.0
3,0,0,5400.0
3,1,1,4884.76
3,1,1,3800.0
3,0,1,6500.0
3,1,1,1800.0
3,1,0,5850.0
3,1,1,4199.0
0,1,1,3599.0
3,1,0,15499.0
3,1,1,5099.0
0,1,1,5399.0
3,2,0,12499.0
3,1,0,22050.0
3,0,1,5498.0
3,1,1,1050.0
3,1,1,4750.0
3,1,1,1750.0
3,1,0,2100.0
3,1,1,900.0
3,1,1,4750.0
3,2,0,10950.0
3,1,0,5600.0
3,1,1,3250.0
3,1,0,3100.0
3,1,1,4800.0
3,1,1,2200.0
3,1,1,2000.0
3,1,1,250.0
3,2,0,5400.0
3,0,0,14799.0
2,1,0,8999.0
3,1,0,4199.0
3,0,0,8399.0
3,1,0,4399.0
3,1,1,5899.0
3,1,0,7800.0
3,0,1,4657.12
3,1,0,4900.0
3,1,0,3600.0
3,0,1,948.5
3,1,1,750.0
3,1,1,800.0
3,1,1,280.0
3,1,0,9000.0
0,1,1,4000.0
3,1,0,7587.5
3,0,1,980.0
3,1,1,1200.0
3,1,1,4950.0
3,1,1,500.0
3,1,0,15650.0
3,1,1,3399.0
3,2,0,12999.0
3,0,1,11999.0
3,1,1,550.0
3,1,1,1200.0
3,1,1,1000.0
3,0,0,6700.0
3,1,1,1000.0
3,1,1,5000.0
3,1,1,1700.0
3,1,0,20900.0
3,0,0,6000.0
0,1,1,3300.0
3,1,1,7200.0
3,1,0,2000.0
3,1,1,1500.0
3,1,0,17900.0
0,1,1,1600.0
3,1,1,955.0
3,0,1,3200.0
3,1,1,600.0
3,0,1,6000.0
3,1,0,16000.0
3,1,0,7700.0
3,1,1,650.0
3,0,0,4400.0
3,1,1,4100.0
2,1,1,3000.0
0,1,1,4500.0
3,0,1,3300.0
0,1,1,5200.0
3,1,0,14000.0
3,1,1,2550.0
3,1,1,550.0
2,1,1,350.0
3,1,0,8500.0
3,1,0,3750.0
3,1,1,284.55
3,1,0,9100.0
3,1,1,5700.0
3,2,1,12700.0
3,1,1,4850.0
0,1,1,3350.0
3,1,1,4000.0
3,1,0,8499.0
0,1,1,700.0
0,1,1,800.0
3,1,1,650.0
2,1,1,950.0
3,1,1,1650.0
3,1,1,2500.0
0,1,1,750.0
3,0,0,7256.0
3,1,1,1600.0
3,1,0,4500.0
3,1,1,939.01
3,0,1,550.0
3,1,0,8550.0
3,1,1,4800.0
0,1,1,237.12
3,1,0,4200.0
3,0,0,5000.0
3,1,0,1400.0
2,1,0,5121.88
3,1,1,2500.0
3,1,1,2350.0
3,1,1,2350.0
3,1,0,9600.0
3,2,1,1000.0
3,1,0,8000.0
3,1,0,6770.0
3,1,1,4000.0
3,1,0,6000.0
3,0,0,15500.0
3,0,0,8900.0
0,1,1,1350.0
3,0,0,16900.0
0,1,1,4800.0
3,1,1,1100.0
3,1,0,3300.0
3,1,1,540.0
3,1,1,5700.0
3,1,0,10300.0
3,2,0,11900.0
3,1,0,1800.0
2,1,1,1300.0
3,1,1,800.0
3,2,1,2000.0
3,1,1,6400.0
3,0,0,3050.0
3,1,1,1100.0
0,1,1,1900.0
0,1,1,4600.0
3,1,1,6250.0
3,1,1,500.0
3,2,0,15900.0
2,1,1,1000.0
3,2,1,450.0
3,1,1,5600.0
3,1,0,5600.0
3,1,1,700.0
3,1,1,1500.0
3,0,1,600.0
3,1,0,9959.2
3,1,1,1450.0
3,1,1,3800.0
3,1,0,15400.0
3,1,1,900.0
3,2,1,8800.0
3,1,1,130.0
3,1,0,1800.0
3,1,1,4500.0
2,1,1,1650.0
3,1,0,500.0
3,1,1,5700.0
0,0,1,6300.0
3,1,1,1700.0
3,1,1,950.0
3,1,0,8499.0
3,1,1,8300.0
3,0,1,7980.0
3,1,1,6000.0
3,1,1,1940.0
3,1,1,900.0
3,1,1,1400.0
3,1,0,13200.0
3,1,0,1450.0
3,1,1,850.0
3,1,1,1500.0
3,0,1,17000.0
3,0,1,4999.0
3,1,1,1390.0
3,0,1,7000.0
3,1,1,1000.0
3,0,1,1400.0
0,1,1,2000.0
3,1,1,1990.0
3,0,0,6750.0
3,1,0,3999.0
3,1,1,4200.0
3,1,1,650.0
3,1,1,750.0
3,1,1,1200.0
3,1,1,999.0
3,1,1,13600.0
3,1,1,3124.35
3,1,1,500.0
3,1,1,2000.0
3,1,0,4200.0
2,1,1,1000.0
3,1,0,4100.0
3,1,1,1200.0
3,1,0,5500.0
3,2,0,17000.0
3,0,0,1800.0
3,1,1,5500.0
3,1,1,800.0
3,0,1,3950.0
3,0,0,2663.38
3,1,1,358.53
3,1,1,576.21
0,1,1,151.94
3,1,1,1082.0
0,1,1,376.46
3,1,1,535.24
0,1,1,739.83
3,1,1,860.48
3,1,1,693.16
3,1,1,343.17
3,0,1,2724.84
3,0,0,12286.11
3,1,1,1068.77
0,1,1,398.4
3,1,1,915.54
3,1,1,5550.0
3,1,0,10500.0
3,1,1,1250.0
3,1,1,1650.0
3,1,1,500.0
3,1,1,1200.0
3,1,1,3500.0
3,2,1,800.0
3,0,0,29990.0
0,1,1,2300.0
3,1,0,1200.0
3,2,1,300.0
3,1,0,4500.0
3,1,1,700.0
3,1,1,6000.0
3,1,0,6600.0
0,1,1,2400.0
3,1,1,650.0
3,1,1,2000.0
3,1,0,18200.0
3,1,1,1100.0
3,1,0,3000.0
3,2,1,1200.0
3,1,1,3000.0
3,1,1,379.4
3,1,1,1400.0
0,1,1,4800.0
3,0,1,1500.0
3,0,0,22763.92
3,1,0,13400.0
3,1,1,1000.0
3,1,1,500.0
3,2,1,1100.0
3,1,0,5150.0
3,1,0,7300.0
3,1,1,550.0
3,1,1,555.0
3,1,1,300.0
0,1,1,2500.0
3,1,1,2900.0
3,1,1,800.0
3,1,1,990.0
3,1,1,4250.0
3,1,1,1000.0
3,1,1,3000.0
3,1,0,1200.0
3,1,1,1200.0
3,1,1,1150.0
2,1,1,5200.0
3,0,0,7500.0
3,1,1,5300.0
3,1,1,1950.0
3,1,1,2650.0
3,1,0,1700.0
3,1,0,10500.0
3,1,1,800.0
3,1,1,1400.0
3,2,1,250.0
3,1,1,2892.91
0,1,1,500.0
3,0,0,1778.43
3,1,1,650.0
3,1,0,7900.0
3,2,1,6000.0
3,1,1,5550.0
3,1,0,12590.0
3,1,1,1200.0
3,1,1,799.0
3,0,0,2700.0
3,1,1,600.0
3,1,1,1000.0
3,1,1,3500.0
3,1,1,7700.0
3,1,1,331.97
3,1,1,1422.74
3,1,1,1250.0
3,1,0,6700.0
3,1,1,10000.0
3,1,1,11200.0
3,1,0,11500.0
3,1,1,853.65
3,1,1,1250.0
3,1,1,3600.0
0,1,1,4000.0
3,1,1,600.0
3,1,1,1200.0
3,2,0,13900.0
0,1,1,3200.0
3,1,1,1600.0
3,1,0,3300.0
3,1,1,2600.0
3,2,1,17500.0
3,1,0,23555.0
3,1,1,6300.0
3,1,1,1500.0
3,1,1,4500.0
0,0,1,5000.0
3,1,1,711.37
3,1,0,460.0
3,1,1,2850.0
3,1,0,7720.0
2,1,1,2000.0
3,2,0,4000.0
3,2,1,500.0
3,1,1,2000.0
3,1,1,3700.0
3,1,0,15900.0
3,0,1,3750.0
3,1,1,6800.0
3,1,1,2845.49
3,1,1,2500.0
3,1,0,4400.0
3,1,1,1100.0
3,1,0,5650.0
3,1,1,175.0
3,1,0,10000.0
3,1,1,890.0
0,1,1,5000.0
3,1,0,1000.0
3,1,1,7000.0
3,1,1,2489.0
3,1,1,3000.0
3,1,1,1200.0
3,1,1,853.65
3,0,0,19000.0
3,1,1,2000.0
3,1,1,2300.0
3,1,1,5200.0
3,1,1,1750.0
3,1,1,2200.0
3,1,1,1100.0
2,1,1,1200.0
2,1,1,1200.0
3,1,1,1100.0
3,1,1,1500.0
0,1,1,1700.0
3,1,1,5700.0
3,1,1,1300.0
3,1,1,400.0
3,1,1,2500.0
3,1,1,2800.0
0,0,1,6200.0
0,1,1,4400.0
3,1,1,1550.0
3,1,0,17990.0
3,1,1,3200.0
3,1,1,1500.0
3,1,0,6200.0
3,1,1,1050.0
3,1,0,8600.0
3,1,1,1200.0
2,2,1,850.0
0,0,1,5500.0
0,0,1,4350.0
2,1,1,1300.0
3,0,1,5500.0
3,0,0,13000.0
0,1,1,4450.0
3,1,1,1650.0
3,1,0,9750.0
0,1,1,2200.0
3,1,1,4100.0
3,1,1,1700.0
3,1,0,600.0
3,1,0,4500.0
3,2,0,2300.0
3,1,1,600.0
3,1,1,2100.0
3,2,0,8700.0
3,1,1,3000.0
3,1,1,1300.0
3,1,1,11000.0
3,1,0,2500.0
3,1,0,9500.0
0,0,1,6500.0
3,2,0,13900.0
2,1,0,4650.0
3,1,0,5200.0
3,1,0,7900.0
3,1,1,8000.0
0,1,1,2600.0
3,1,1,900.0
3,1,0,2800.0
3,1,0,7500.0
3,1,1,2150.0
0,1,1,1400.0
3,1,0,39457.46
3,2,0,15700.0
3,1,1,1550.0
2,1,1,2300.0
3,1,1,1100.0
0,1,1,600.0
3,1,1,400.0
3,2,0,9300.0
3,2,0,7999.0
3,1,1,999.0
3,2,0,5500.0
3,2,0,14550.0
3,1,0,5300.0
0,2,1,400.0
3,0,0,8000.0
3,1,1,800.0
3,1,1,580.0
0,1,1,1800.0
3,2,1,10200.0
3,2,0,11500.0
3,1,0,10250.0
3,1,1,4500.0
3,1,0,9450.0
3,1,1,1200.0
3,1,1,2000.0
0,1,1,2800.0
3,0,0,8200.0
3,2,0,5900.0
3,1,0,7500.0
0,1,1,2800.0
3,1,1,2039.27
3,2,1,7800.0
3,0,0,3800.0
3,1,1,1200.0
3,1,0,7900.0
3,1,1,2500.0
3,1,1,4100.0
3,0,1,4149.0
3,0,0,6000.0
3,1,1,1000.0
3,1,1,5600.0
3,1,1,2500.0
3,1,1,7000.0
3,1,1,6000.0
3,0,1,6150.0
3,1,1,1250.0
2,1,1,700.0
0,1,1,3500.0
3,0,1,7750.0
0,1,1,9999.0
3,1,1,2480.32
3,0,1,2300.0
0,1,1,3000.0
3,1,1,4900.0
0,2,1,2000.0
3,0,0,2200.0
3,1,1,3000.0
3,1,1,5000.0
3,1,1,1900.0
0,1,1,3500.0
3,1,1,616.52
3,1,1,2800.0
3,1,1,3600.0
0,1,1,700.0
3,1,1,1900.0
3,1,1,2700.0
0,1,1,4000.0
3,0,0,11600.0
3,0,0,3000.0
3,0,1,4000.0
0,1,1,700.0
3,1,0,11200.0
3,0,0,6800.0
3,1,1,1200.0
3,1,1,4000.0
3,0,0,19000.0
3,1,1,800.0
0,1,1,3500.0
0,1,1,900.0
3,1,1,5700.0
3,0,1,7500.0
3,1,1,5500.0
3,1,1,3500.0
3,1,0,4400.0
3,0,1,500.0
3,1,1,5500.0
3,1,0,3000.0
3,1,0,5500.0
3,1,0,4500.0
3,1,1,2500.0
3,1,1,7000.0
3,1,1,800.0
3,1,1,6200.0
0,1,1,4000.0
3,1,1,7150.0
3,2,1,700.0
3,2,1,700.0
3,1,1,806.22
3,1,0,10800.0
3,2,1,3000.0
3,1,1,5200.0
3,0,0,8700.0
3,1,0,9900.0
3,1,1,1300.0
3,1,1,8300.0
3,1,1,1300.0
3,1,1,4000.0
3,1,0,24300.0
0,1,1,1900.0
3,1,0,4600.0
3,1,1,2000.0
3,0,0,5500.0
3,1,0,5400.0
0,0,1,2100.0
3,1,1,500.0
0,1,1,1850.0
0,1,1,3319.74
3,1,0,2300.0
3,2,0,19000.0
3,1,1,10300.0
3,1,0,2100.0
0,1,1,1000.0
3,1,1,2000.0
3,1,1,1800.0
3,1,1,1550.0
3,1,0,39500.0
0,1,1,1600.0
3,0,1,8200.0
3,2,0,14500.0
3,1,0,1650.0
3,1,1,1500.0
3,1,0,6500.0
3,1,1,1000.0
3,1,1,550.0
3,1,1,1043.34
3,1,1,3990.0
3,1,1,2500.0
3,0,1,5400.0
3,1,0,6490.0
0,1,1,6500.0
3,1,1,600.0
3,1,1,4900.0
3,2,0,9500.0
3,1,1,1998.0
3,1,1,2850.0
3,1,1,2300.0
3,0,0,9200.0
3,1,1,2500.0
0,1,1,3000.0
2,2,1,1050.0
3,0,0,15500.0
3,1,0,5100.0
3,1,1,948.5
3,1,0,7512.09
3,1,0,15000.0
3,1,1,2600.0
3,1,1,2500.0
3,1,1,1550.0
3,1,1,2000.0
3,1,1,1850.0
3,1,1,1200.0
3,1,0,8399.0
3,1,1,2000.0
0,1,1,2300.0
3,1,1,3700.0
0,1,1,2400.0
0,1,1,1500.0
3,1,1,4000.0
3,1,1,4800.0
3,1,1,2200.0
3,1,1,850.0
3,1,1,3800.0
3,1,1,900.0
3,1,1,2300.0
3,1,1,600.0
3,1,1,390.0
3,1,0,4300.0
3,2,1,350.0
3,1,1,1950.0
3,1,1,1700.0
3,1,0,13500.0
3,1,1,1850.0
3,0,0,5000.0
3,1,0,2100.0
3,2,1,2200.0
0,1,1,5499.0
3,1,0,4200.0
3,1,0,5700.0
2,2,1,450.0
0,1,1,4200.0
3,0,1,8200.0
3,1,0,2000.0
3,1,1,3900.0
3,0,0,6300.0
3,1,0,4700.0
3,1,1,900.0
0,1,1,1250.0
3,1,1,1700.0
3,1,1,2150.0
3,2,1,590.0
3,1,0,2500.0
3,1,0,2450.0
3,1,0,10500.0
3,1,1,1200.0
3,0,1,8700.0
3,1,1,2750.0
3,1,1,2000.0
3,1,1,1250.0
3,1,1,758.8
2,1,1,2100.0
3,1,1,9990.0
3,1,1,2300.0
3,1,1,1450.0
3,0,0,11000.0
3,1,1,2250.0
3,1,1,700.0
0,1,1,2600.0
3,0,1,1500.0
3,1,1,400.0
3,1,1,3800.0
3,1,1,1659.87
0,1,1,4300.0
0,1,1,2600.0
0,1,1,2850.0
3,2,0,7800.0
3,1,1,1250.0
3,1,1,1400.0
0,1,1,3000.0
3,0,0,6500.0
0,1,1,1900.0
3,0,1,4500.0
0,1,1,650.0
2,1,1,700.0
0,1,1,650.0
0,1,1,800.0
3,1,0,9000.0
3,1,1,2300.0
3,0,1,8500.0
3,1,1,5300.0
3,1,1,237.12
3,0,1,1000.0
3,1,1,3000.0
3,1,0,3300.0
3,1,0,3200.0
3,1,1,550.0
3,1,1,8199.0
3,1,0,8700.0
3,1,0,6999.0
3,1,0,9100.0
3,0,1,3000.0
3,1,1,4100.0
3,1,1,5999.0
3,0,1,8500.0
3,1,1,1000.0
3,1,1,2500.0
2,1,1,1200.0
3,1,1,237.12
3,1,0,8100.0
3,1,0,8900.0
3,2,0,19900.0
0,1,0,7299.0
3,1,0,4350.0
2,1,0,12900.0
3,1,1,6650.0
0,1,1,9999.0
3,1,0,4990.0
3,0,0,17600.0
0,1,0,27200.0
3,1,0,12600.0
0,2,0,23700.0
0,1,0,28980.0
0,1,0,32900.0
0,0,0,23900.0
3,1,0,31980.0
0,1,1,39900.0
0,1,0,46700.0
3,0,0,47900.0
0,1,0,9650.0
0,0,0,24500.0
3,2,0,9000.0
0,1,0,9100.0
3,1,0,28950.0
3,1,0,3950.0
0,1,0,9450.0
3,1,0,9400.0
0,1,0,17500.0
3,1,0,5850.0
0,1,0,4800.0
0,0,0,23650.0
3,1,1,4050.0
3,2,0,19400.0
2,1,0,11000.0
3,1,0,13000.0
0,0,0,33999.0
0,1,0,10999.0
3,0,0,25950.0
3,0,0,16900.0
3,1,0,26700.0
0,2,0,17400.0
3,1,0,8900.0
3,0,0,11500.0
0,1,0,4700.0
0,0,0,12400.0
0,1,1,4600.0
0,0,0,18900.0
0,0,0,10300.0
3,1,0,13950.0
3,2,0,19950.0
0,1,1,5700.0
0,1,0,28000.0
0,1,0,13000.0
0,1,0,12200.0
3,1,1,4700.0
0,1,0,7000.0
0,0,1,15200.0
3,1,0,3300.0
3,0,0,16000.0
0,1,1,4300.0
3,1,1,4280.0
0,1,0,11999.0
0,2,0,36499.0
3,0,0,17000.0
0,0,0,28700.0
0,1,0,11900.0
3,0,1,3000.0
0,1,0,11850.0
3,0,0,28900.0
0,0,0,12300.0
0,1,0,4950.0
0,1,0,10500.0
0,0,0,22599.0
0,1,0,48000.0
0,1,0,10500.0
0,1,0,17999.0
3,1,1,3950.0
2,0,0,8600.0
0,1,1,5700.0
0,1,0,12200.0
0,1,1,11000.0
0,0,0,13500.0
0,1,0,9700.0
0,1,0,10000.0
0,0,0,20500.0
0,0,0,9990.0
3,1,0,5000.0
0,1,1,9500.0
0,0,1,4500.0
0,0,0,14999.0
3,1,0,4078.54
0,1,1,3100.0
3,1,0,5000.0
3,1,0,17500.0
3,0,0,11500.0
0,0,0,25000.0
0,0,0,10600.0
0,1,0,11750.0
0,1,0,11900.0
0,1,1,6400.0
3,0,0,8000.0
0,0,0,9999.0
0,0,1,29071.42
3,1,1,20000.0
0,0,0,25499.0
3,2,0,5399.0
3,0,0,17500.0
3,1,0,22500.0
0,2,0,47250.0
0,0,1,5850.0
0,1,0,19750.0
3,1,0,37200.0
3,1,0,34999.0
2,1,0,3600.0
0,0,0,5200.0
0,0,0,20000.0
3,2,0,19000.0
3,1,0,2800.0
0,0,0,19950.0
0,2,0,49950.0
3,0,0,22850.0
0,0,0,19950.0
0,0,0,19000.0
0,0,0,13500.0
3,0,0,9500.0
0,2,0,22289.67
3,2,0,20900.0
0,1,1,4500.0
0,1,0,11700.0
0,0,0,17900.0
2,2,0,5200.0
3,0,0,19000.0
0,0,0,22900.0
0,0,0,18000.0
0,1,1,5450.0
3,1,0,4000.0
3,1,0,13972.49
0,1,0,37500.0
0,0,0,13200.0
3,1,0,10000.0
0,2,0,17500.0
0,0,0,30000.0
0,1,0,14950.0
3,1,1,5000.0
3,0,0,11000.0
3,1,1,5500.0
3,1,0,18950.0
3,1,0,4837.33
3,1,0,8300.0
0,1,1,5350.0
3,1,1,4600.0
0,0,0,17490.0
0,1,0,10300.0
0,1,0,22800.0
0,0,0,19000.0
0,1,0,19300.0
3,1,1,4200.0
0,0,1,5200.0
3,1,0,7650.0
3,1,0,42000.0
0,0,0,9300.0
3,1,1,5500.0
3,0,0,11900.0
0,0,0,9500.0
0,1,1,5500.0
0,1,0,22000.0
3,0,1,3082.61
3,1,1,5200.0
0,1,0,13500.0
0,1,1,3600.0
0,2,0,21000.0
3,0,0,13900.0
3,0,0,28000.0
0,1,0,11856.21
0,1,0,8900.0
0,1,0,43000.0
0,1,1,9550.0
0,1,0,12700.0
0,0,0,16400.0
0,2,0,20500.0
0,2,0,13900.0
3,0,0,8700.0
0,0,0,16500.0
0,2,1,6500.0
0,2,1,4000.0
0,2,1,30114.76
0,2,1,3500.0
0,2,1,4268.22
0,1,1,16300.0
0,1,1,22000.0
0,1,1,5600.0
0,2,1,8000.0
0,2,1,8600.0
0,1,1,8124.0
0,2,1,5600.0
0,2,1,7000.0
0,1,1,5000.0
0,1,1,5000.0
0,2,1,40000.0
0,2,1,2699.0
0,2,1,18900.0
0,2,1,3000.0
0,1,1,4500.0
0,1,1,5500.0
3,2,1,7190.0
0,2,1,3500.0
0,2,1,3500.0
0,2,1,4500.0
0,2,1,7500.0
0,1,1,11200.0
0,2,1,13500.0
0,2,1,3500.0
0,2,1,2600.0
0,2,0,22600.0
0,2,1,14000.0
0,2,1,27500.0
0,2,1,7100.0
0,2,1,11300.0
0,2,1,2999.0
0,2,1,24250.0
0,2,1,10200.0
0,2,1,7000.0
0,2,1,12900.0
0,2,1,19900.0
0,2,1,20500.0
0,1,1,10500.0
0,2,1,2900.0
0,2,1,3200.0
0,2,1,13250.0
0,2,1,12600.0
0,1,1,13500.0
0,2,1,21900.0
0,2,1,24500.0
0,2,1,1990.0
0,2,1,21700.0
0,1,1,4500.0
0,1,1,6950.0
0,2,1,13780.0
0,1,1,6400.0
0,2,1,21500.0
0,2,1,23000.0
0,2,1,4300.0
0,2,1,10000.0
0,2,1,25499.0
0,2,1,24900.0
0,2,1,3900.0
0,1,1,8150.0
0,2,1,3950.0
0,2,1,5000.0
0,1,1,25900.0
0,1,1,21000.0
0,2,1,2800.0
0,2,1,10300.0
0,1,1,27000.0
0,2,1,8600.0
0,2,1,9500.0
0,1,1,10999.0
0,1,1,10500.0
0,2,1,8900.0
0,1,1,8750.0
0,2,1,3200.0
0,2,1,6500.0
2,1,1,6900.0
0,2,1,1700.0
0,2,1,2371.23
0,2,1,2000.0
0,2,1,2800.0
0,2,1,14227.45
0,1,1,14999.0
0,1,1,10000.0
0,1,1,2500.0
0,2,1,2800.0
0,1,1,7200.0
0,2,1,7400.0
0,2,1,3900.0
0,2,1,5000.0
0,1,1,2350.0
0,2,1,6500.0
0,2,1,16000.0
0,1,1,9500.0
0,1,1,4512.41
0,2,1,2350.0
0,1,1,13000.0
0,0,1,5500.0
0,2,1,2950.0
0,1,1,5809.54
0,2,1,4000.0
0,2,1,9800.0
0,1,1,11000.0
0,1,1,10500.0
0,2,1,17700.0
0,2,1,18999.0
0,2,1,18800.0
0,2,1,15000.0
0,2,1,5999.0
0,2,1,12900.0
0,1,1,2000.0
0,2,1,5500.0
0,2,1,10500.0
0,2,1,4100.0
0,2,1,15800.0
0,2,1,11200.0
0,1,1,8500.0
0,2,1,6000.0
0,1,1,4742.47
0,2,1,3200.0
0,2,1,6600.0
0,2,1,18500.0
2,2,1,13000.0
0,2,1,7300.0
0,2,1,3800.0
0,1,1,20999.0
0,1,1,11000.0
0,1,1,8500.0
0,2,1,10900.0
0,2,1,2600.0
0,2,1,4500.0
0,2,1,17450.0
0,2,1,12400.0
0,2,1,5200.0
0,2,1,4000.0
0,2,1,8750.0
3,2,0,10750.0
0,1,1,1500.0
3,0,0,9200.0
3,0,1,5300.0
3,1,1,10000.0
3,0,0,10500.0
0,1,1,14990.0
3,2,0,10900.0
3,1,1,19918.41
3,0,1,9500.0
3,2,1,4250.0
3,0,1,8600.0
3,1,1,5450.0
3,1,1,4481.64
3,1,0,9000.0
3,0,0,7800.0
3,0,1,7600.0
3,1,1,2950.0
3,1,1,9200.0
3,1,1,19500.0
3,1,1,20500.0
3,0,1,8700.0
3,1,0,27500.0
0,1,1,12500.0
0,1,1,8100.0
3,1,0,10990.0
3,1,0,7950.0
3,1,1,19999.0
0,1,1,4400.0
3,2,0,23199.0
0,0,1,8500.0
3,1,0,16950.0
3,1,0,7500.0
3,1,0,18400.0
3,1,0,17990.0
3,2,1,15800.0
3,1,1,7500.0
3,1,0,18200.0
3,1,1,800.0
3,0,1,12100.0
3,1,0,9700.0
3,0,0,25900.0
3,0,0,24900.0
3,0,0,25500.0
3,1,1,5200.0
0,1,1,9500.0
3,1,1,4900.0
3,0,0,16500.0
3,1,0,11900.0
0,1,0,13550.0
3,1,1,4950.0
3,1,1,7750.0
3,1,0,44947.83
3,1,0,32191.98
3,0,0,32191.98
3,1,0,32191.98
3,1,0,36663.66
0,0,0,17999.0
3,0,0,33577.73
3,1,1,7350.0
3,0,0,9000.0
0,1,0,14500.0
3,1,1,9100.0
0,1,1,13250.0
3,1,1,5850.0
3,0,0,7250.0
0,2,1,12450.0
3,2,1,3850.0
2,1,0,6290.0
3,1,1,3500.0
3,0,1,8999.0
0,0,1,11850.0
0,1,1,6499.0
3,1,1,2471.3
3,1,1,5300.0
3,1,1,9650.0
3,0,0,14500.0
3,1,0,24300.0
0,1,1,4650.0
3,1,0,7990.0
0,1,1,7990.0
3,1,1,16788.86
3,1,1,5700.0
3,2,1,9800.0
0,0,1,12500.0
3,1,1,6500.0
3,1,0,9200.0
3,1,1,7900.0
0,1,1,10300.0
3,1,1,3200.0
3,1,0,10950.0
3,1,0,12000.0
3,1,1,5800.0
2,0,1,3700.0
3,2,1,8000.0
3,2,0,9999.0
3,1,0,7500.0
3,1,1,8700.0
0,1,1,4700.0
3,2,1,8700.0
3,1,0,6100.0
0,2,1,663.95
3,1,0,14900.0
0,1,0,12350.0
0,1,1,11500.0
3,0,1,9400.0
3,1,1,12330.46
3,1,1,7800.0
3,1,1,4150.0
3,1,0,8877.0
3,1,0,8750.0
3,0,0,8450.0
0,2,1,5500.0
3,1,1,2500.0
0,0,1,14600.0
3,2,1,11700.0
3,1,0,24500.0
3,1,1,3820.0
3,1,0,11700.0
0,0,0,6800.0
3,1,1,2950.0
0,1,0,13350.0
3,1,0,13800.0
3,0,1,4000.0
0,1,0,13250.0
3,1,0,12900.0
3,1,1,4670.0
3,1,0,16600.0
3,1,1,5990.0
3,2,1,8500.0
3,0,0,11990.0
3,2,1,7990.0
3,0,1,5300.0
3,1,0,8000.0
0,0,0,11500.0
0,1,1,7800.0
3,2,1,6200.0
3,1,0,16800.0
3,1,1,8950.0
0,1,1,4150.0
3,2,1,9990.0
3,1,0,11833.0
3,1,0,14533.0
3,0,1,10500.0
3,1,1,7000.0
3,1,1,1000.0
3,1,1,3500.0
3,1,1,11550.0
3,1,1,7800.0
3,1,1,4990.0
0,1,1,4000.0
3,2,1,5000.0
3,2,0,14500.0
3,1,0,23800.0
3,2,0,8999.0
3,1,0,8000.0
3,2,1,9300.0
3,0,0,9900.0
0,2,1,5499.0
3,0,1,7800.0
0,1,1,13000.0
3,1,1,7900.0
3,1,1,8061.75
3,0,1,3000.0
3,1,0,12500.0
3,1,1,650.0
3,0,1,11900.0
3,2,1,4700.0
3,1,0,5000.0
3,1,0,19100.0
3,1,1,7500.0
3,2,0,13400.0
3,2,0,7800.0
3,0,1,6125.0
3,1,1,3750.0
0,0,1,12200.0
3,2,0,7200.0
3,2,1,8450.0
3,1,0,8600.0
0,2,1,5500.0
3,2,0,10500.0
2,2,1,8950.0
0,1,0,4950.0
3,2,0,10999.0
3,1,0,31786.97
3,1,1,22713.65
3,1,1,22713.65
3,1,0,27341.36
3,1,0,27341.36
3,1,0,26074.17
3,1,0,23824.81
3,1,0,37126.53
0,1,0,36505.26
3,1,0,24564.17
3,1,0,19189.98
3,1,0,19052.45
3,0,0,18487.62
3,1,1,17862.56
3,1,0,16679.79
3,2,0,16569.75
3,1,1,15118.56
3,0,1,15228.59
3,2,1,15009.49
3,1,1,15227.64
3,1,1,16236.84
3,1,0,16401.88
3,1,0,16401.88
3,2,1,15473.3
3,1,1,14544.72
3,1,1,14544.72
3,0,0,20077.3
3,1,1,19736.79
3,1,0,36443.14
3,1,0,36443.14
0,1,0,35823.76
3,1,0,27689.46
3,1,0,27689.46
3,1,1,25072.56
3,1,1,25072.09
3,1,0,41351.12
3,1,0,39272.5
0,1,0,38653.61
3,1,0,36100.73
3,1,1,27132.22
3,1,0,19587.88
3,1,0,18776.43
3,2,0,18667.36
3,1,0,18885.52
3,1,0,18487.62
3,1,0,18487.62
3,0,0,18487.62
3,1,0,18487.62
3,1,0,18487.62
3,1,1,16926.87
3,1,1,17575.64
3,1,0,17490.75
3,0,0,17490.75
3,1,0,17949.34
3,0,0,17949.34
3,1,0,16788.39
3,0,0,16788.86
3,1,0,16788.86
3,1,0,17688.04
3,2,1,16954.38
3,1,1,16164.28
3,1,1,16164.75
3,1,1,16623.83
3,1,1,15228.59
3,1,1,15227.64
3,1,0,16105.47
3,0,0,16401.88
3,1,0,16105.47
3,1,0,16401.88
3,1,0,16603.43
3,1,1,14746.28
3,1,1,14544.72
3,1,1,14544.72
3,1,1,14544.72
3,1,1,14746.28
3,0,1,14746.28
3,0,1,14544.72
3,0,1,14544.72
3,1,1,14544.72
3,1,1,14746.28
3,1,1,14746.28
3,1,1,14746.28
3,2,1,14365.93
3,2,1,14365.93
3,2,1,13942.43
3,1,0,35055.49
3,1,0,35055.49
3,0,1,21970.98
3,1,0,19189.98
